id,name,address,postcode,city,lat,lon
33126515,Spar,Unknown,Unknown,Unknown,47.1556157,9.0379152
95582038,Spar,Unknown,Unknown,Unknown,47.0503853,9.0592144
97995346,Spar,Bahnhofstrasse,8753,Mollis,47.0947404,9.0745369
280130028,ALDI,Säumergutstrasse,8718,Schänis,47.1554921,9.0396663
418190173,Spar,Unknown,Unknown,Unknown,47.1127297,9.2141071
573391524,Kaufhaus Schubiger,Im Dorf,8752,Näfels,47.0992068,9.0627749
600851142,Rosi's Dorfladen,Dorfstrasse,Unknown,Unknown,46.9819304,9.1530038
778526197,Spar,Unknown,Unknown,Unknown,47.1519273,9.0253534
862942472,Aldi,Oberdorf,8752,Näfels,47.0924335,9.0585806
1361427560,Coop,Unknown,Unknown,Unknown,47.0681296,9.0585848
1774376850,Migros,Oberdorf,8752,Näfels,47.0936368,9.0595708
1785896622,Radikal Liquidationen,Unterdorf,8752,Näfels,47.1017641,9.0628481
1785896633,Volg,Im Dorf,8752,Unknown,47.0982012,9.0635713
1814667113,Denner Partner,Schufelistrasse,8863,Buttikon SZ,47.173469,8.957314
1892844610,Dorfladen,Unknown,Unknown,Unknown,46.9391211,8.9986784
2026453689,Coop,Unknown,Unknown,Unknown,47.0402075,9.0696542
2026453690,Migros,Schweizerhofstrasse,8750,Glarus,47.0405887,9.071002
3052505251,Volg,Unknown,Unknown,Unknown,46.9197594,8.9993908
3276325502,Landi,Unknown,Unknown,Unknown,47.0171969,9.0813806
3277485961,Coop,Unknown,Unknown,Unknown,46.9949485,9.0753555
3294360996,Volg,Unknown,Unknown,Unknown,47.1140231,9.0576758
3709205771,Volg,Unknown,Unknown,Unknown,47.0114727,9.0804101
4325031492,SPAR,Unknown,Unknown,Unknown,47.1335184,9.0950541
4333981594,Volg,Hauptstrasse,8775,Unknown,46.9634376,9.0377973
4360523396,Denner,Unknown,Unknown,Unknown,47.0407323,9.0707916
5028155745,Denner,Brugghof,8867,Niederurnen,47.1306563,9.0583731
5263746127,Bioladen Ulme,Bankstrasse,8750,Glarus,47.0403956,9.0680395
5422909422,Spar,Unknown,Unknown,Unknown,47.1127171,9.2499457
5483492229,Migros,Ziegelbrückstrasse,8867,Niederurnen,47.1284712,9.055919
6122906632,Denner,Oberdorf,8718,Schänis,47.1589589,9.0444769
6566460811,Coop,Kantonsstrasse,8864,Reichenburg,47.167425,8.9799232
7389830917,Denner Partner,Hauptstrasse,8865,Bilten,47.150518,9.0204516
7711325934,M-Outlet,Ziegelbrückstrasse,8867,Niederurnen,47.1283889,9.0556246
8769399225,Coop,Ziegelbrückstrasse,8867,Niederurnen,47.1271859,9.0553323
9019298862,Lidl,Unknown,Unknown,Unknown,47.1551854,9.0384722
9210644715,ALDI,Unknown,Unknown,Unknown,47.0414553,9.0707943
9494808348,Migros,Unknown,Unknown,Unknown,47.1725649,8.9688639
195111558,Volg,Dorfstrasse,8873,Amden,47.149097,9.1431601
281761435,Coop,Marktstrasse,6060,Sarnen,46.8974507,8.2511311
339200033,Spar,Lindenhof,6060,Sarnen,46.897311,8.2473472
620039087,Coop,Schützenmatte,6362,Stansstad,46.975581,8.3417335
620055074,Volg,Dorfplatz,6362,Stansstad,46.9795577,8.337829
713981267,Coop,Brünigstrasse,6074,Giswil,46.837599,8.1860203
1112081225,Dorfplatz 9,Dorfplatz,Unknown,Stans,46.9573602,8.3653005
1151988853,Spar,Beckenriederstrasse,6374,Buochs,46.9739266,8.4216419
1151988887,Volg,Kirchweg,6375,Beckenried,46.9668962,8.4738582
1175598094,Coop,Dorfstrasse,6064,Kerns,46.9012844,8.2757488
1560009340,Migros,Nelkenstrasse,6060,Sarnen,46.8968476,8.2498547
1611482000,Migros,Ennetbürgerstrasse,6374,Buochs,46.9777078,8.4152878
1853993498,Volg,Stettlistrasse,6383,Dallenwil,46.9323589,8.3906711
1950713770,Frutt-Lädeli,Frutt,6068,Melchsee-Frutt,46.7737384,8.2684751
2140022290,Volg,Schwanderstrasse,6063,Stalden (Sarnen),46.8867186,8.2119637
2302870551,Coop,Titliszentrum,6390,Engelberg,46.8206371,8.4047956
2467873380,Denner,Engelbergstrasse,6370,Stans,46.9563968,8.3736851
2697715693,Coop,Buochserstrasse,6370,Stans,46.9581417,8.3685356
2778506649,Migros,Klosterstrasse,6390,Engelberg,46.8207411,8.4056705
3111679875,Coop,Nähseydi,6374,Buochs,46.9788526,8.4161637
3148801527,Migros,Bitzistrasse,6370,Stans,46.9654611,8.3549116
3421417547,VOI,Marktgasse,6370,Stans,46.9566476,8.3661994
5008490141,Landi,Kernserstrasse,6060,Sarnen,46.8958952,8.2480863
5008490143,Denner,Nelkenstrasse,6060,Sarnen,46.8965968,8.2491714
5008490192,Bioladen,Unknown,Unknown,Unknown,46.8959148,8.2455339
5735997014,Bio-Hofladen Wydacher,Unknown,Unknown,Unknown,46.9497222,8.3873457
5883873506,Denner,Dorfplatz,6072,Sachseln,46.8685663,8.2396717
6436889487,VOI,Brünigstrasse,6055,Alpnach Dorf,46.9398136,8.27091
6991730777,Lidl,Pilatusstrasse,6060,Sarnen,46.9008594,8.2487313
7389830919,Denner,Bitzistrasse,6370,Stans,46.9653834,8.3555724
7389830920,Denner,Dorfstrasse,6375,Beckenried,46.9702546,8.4661373
7389830923,Denner,Pilatusstrasse,6060,Sarnen,46.9001328,8.2482628
7714058359,Migros,Untere Gründlistrasse,6055,Alpnach Dorf,46.9341831,8.276197
8761614593,Denner,Bahnhofstrasse,6362,Stansstad,46.9765256,8.3369996
9438887370,Coop,Schoriederstrasse,6055,Alpnach Dorf,46.937714,8.2695824
9441540496,Volg,Dorf,6166,Hasle LU,46.9795677,8.0510861
10553326106,Landi,Industriestrasse,6055,Alpnach Dorf,46.9392521,8.2766782
10665762596,ALDI,Unknown,Unknown,Unknown,46.9673334,8.3542186
158520592,Volg,Brünigstrasse,6078,Lungern,46.7842672,8.1593524
263462625,Lidl,Mühlebachstrasse,6370,Stans,46.967432,8.3576419
263961732,Landi,Unter Sagi,6362,Stansstad,46.9738471,8.3466052
292627775,Omlin Lebensmittel Molkkerei,Bitzigasse,6073,Flüeli-Ranft,46.8714655,8.2686577
305192595,Volg,Hauptstrasse,6386,Wolfenschiessen,46.9069012,8.3954395
305696546,ALDI,Kägiswilerstrasse,6060,Sarnen,46.9059687,8.2560314
307078479,Coop,Schoriederstrasse,6055,Alpnach Dorf,46.9377064,8.2696336
322007712,Migros,Route de Florissant,Unknown,Genève,46.1920602,6.1641437
322007998,COOP,Route de Florissant,Unknown,Geneva,46.1933065,6.1612764
322008034,Migros,Avenue de Champel,1206,Unknown,46.1908581,6.1524797
499269376,Denner,Unknown,Unknown,Unknown,46.2042764,6.15728
582822241,Coop,Avenue Cardinal-Mermillod,Unknown,Carouge,46.1854644,6.1440651
624685639,Eaux-Vives 2000,Unknown,Unknown,Genève,46.2005331,6.1598131
626075409,VOI,Place du Cirque,1204,Genève,46.2010562,6.1399565
626075546,Coop,Rue de Carouge,Unknown,Genève,46.1968712,6.1425339
630425365,Denner,Unknown,Unknown,Unknown,46.1894889,6.1165247
630425366,Coop,Unknown,Unknown,Unknown,46.1903282,6.1195706
630621077,Coop,Unknown,Unknown,Unknown,46.1819051,6.1203549
631092323,Aligro,Rue François-Dussaud,1227,Les Acacias,46.1950581,6.1299344
653154754,Aldi,Route de Chancy,Unknown,Petit-Lancy,46.187181,6.1112678
688619499,Denner,Unknown,Unknown,Unknown,46.2046388,6.1233132
688621578,Coop,Avenue du Devin-du-Village,1203,Genève,46.2040409,6.1245627
692966432,Coop,Unknown,Unknown,Unknown,46.204328,6.1619852
769086876,MM Migros - Les Cygnes,Rue de Lausanne,Unknown,Unknown,46.2110531,6.1447639
769372130,Denner,Unknown,Unknown,Unknown,46.2307181,6.1178788
769372135,Coop,Chemin Edouard-Sarasin,Unknown,Le Grand-Saconnex,46.2311036,6.1188733
776432719,Migros,Unknown,Unknown,Unknown,46.2163221,6.1394568
790036550,Migros,Rue Sonnex,1218,Le Grand-Saconnex,46.2288146,6.1200851
795787535,Coop,Avenue d'Aïre,Unknown,Genève,46.2061895,6.1162444
795789464,COOP - Charmilles,Unknown,Unknown,Geneva,46.2080457,6.1274888
892939870,Denner,Unknown,Unknown,Unknown,46.2149955,6.1342617
922264262,Migros,Avenue Vibert,Unknown,Carouge,46.1843035,6.1341019
922264343,Migros,Avenue Vibert,1227,Carouge,46.1824564,6.1344159
925352312,Les Halles de Rive,Unknown,Unknown,Unknown,46.2021414,6.1543125
927225200,Migros,Rue de la Terassière,1207,Genève,46.2007379,6.159064
937843131,Coop,Avenue de Champel,Unknown,Genève,46.1946669,6.1524505
943969789,Coop,Unknown,Unknown,Unknown,46.1802002,6.1279232
949572922,Coop,Rue Voltaire,1201,Unknown,46.2079804,6.1372916
1492041657,Coop,Unknown,1202,Genève,46.2249777,6.1315183
1539997347,Coop,Unknown,Unknown,Unknown,46.2040841,6.1453346
1539999908,Globus,Rue du Rhône,1204,Genève,46.2037351,6.1472712
1569843360,Migros,Chemin de la Tourelle,1209,Genève,46.2244233,6.1262801
1678679407,coop,Rue des Epinettes,1227,Carouge GE,46.1886481,6.1368881
1804876727,Coop,Rue de la Servette,1202,Unknown,46.212616,6.13149
1871618582,Denner,Unknown,Unknown,Unknown,46.1868511,6.1385204
1928159465,Coop,Rue Daubin,1203,Genève,46.2068801,6.1297887
1936519335,Lidl,Rue Prévost-Martin,1205,Genève,46.1916389,6.1446885
1936519750,Denner,Rue Prévost-Martin,1205,Genève,46.192746,6.1447911
1936565084,Migros,Rue de Carouge,1205,Genève,46.1931038,6.1435867
1936592170,Coop,Unknown,Unknown,Unknown,46.1922331,6.1437699
1951773716,Migros,Rue du Marché,1227,Carouge,46.1834404,6.1410491
2019971413,Coop,Unknown,Unknown,Unknown,46.1997037,6.1325875
2019971428,Migros,Boulevard Carl-Vogt,Unknown,Genève,46.2007832,6.130593
2048974437,Migros,Rue des Pâquis,1201,Unknown,46.2123799,6.1496911
2048975635,Coop,rue des Pâquis,1201,Unknown,46.2119456,6.1494282
2112116513,Coop,Rue de Lausanne,1201,Unknown,46.2132363,6.145713
2184636208,Corner,Rue de la Servette,Unknown,Genève,46.2137447,6.1299829
2188913027,Denner,Boulevard Carl-Vogt,1205,Genève,46.200608,6.130988
2415307387,Uchitomi,Rue Ferrier,1202,Unknown,46.2162317,6.1467085
2587402665,Asia Store,Unknown,Unknown,Unknown,46.2097495,6.1442278
2674911960,Denner,Unknown,Unknown,Unknown,46.2203265,6.1403047
2941110701,Migros,Place de Cornavin,1201,Unknown,46.2106173,6.1432284
3214298936,Denner,Rue des Charmilles,1203,Genève,46.2067302,6.1301323
3670732429,Le Nid,Chemin du 23-Août,1205,Genève,46.2024904,6.1350991
3791307081,Migros,Avenue Louis-Casaï,1211,Genève,46.218386,6.1119714
3791307082,Denner,Avenue Louis-Casaï,1211,Genève,46.2190095,6.1138206
4069953291,COOP,Rue de Montbrillant,1202,Unknown,46.2201091,6.141728
4222276745,Mini marché Nila,Unknown,Unknown,Unknown,46.2103272,6.1365411
4224270326,Unknown,Chemin du Petit-Saconnex,1209,Genève,46.222578,6.1301253
4310110646,Coop,Place de Cornavin,1201,Genève,46.2097297,6.1435681
4394604402,Caritas Luserna,Avenue De-Luserna,Unknown,Unknown,46.2127984,6.1256756
4397479790,Caritas Geneve,Rue de Carouge,1205,Genève,46.1932425,6.1440563
4406493692,Denner,Unknown,Unknown,Unknown,46.2113797,6.1496006
4412885193,Lidl,Unknown,Unknown,Unknown,46.2136986,6.1455443
4485050990,Migros,Place de la Fusterie,1204,Genève,46.203871,6.1462335
4644027290,Denner,Unknown,Unknown,Unknown,46.1929579,6.1429814
5222667825,Migros,Rue des Eaux-Vives,1207,Unknown,46.2038441,6.1576954
5257736422,Coop,Rue de Jargonnant,1207,Genève,46.2006718,6.159935
5558875118,H Foods,Unknown,Unknown,Unknown,46.2165531,6.1468749
5773709165,Denner,Unknown,Unknown,Unknown,46.1920616,6.1389111
6198366385,Coop,Boulevard de Saint-Georges,1205,Unknown,46.2012872,6.1391671
6315798885,Denner,Chemin Bizot,1208,Unknown,46.1938688,6.1659607
6735534612,Migros Express,Esplanade de Pont-Rouge,1212,Grand-Lancy,46.1870398,6.126995
8003471785,Denner Express,Unknown,Unknown,Unknown,46.2100253,6.128863
8455134381,Denner,Unknown,Unknown,Unknown,46.2110107,6.1120284
9017325817,Lidl,Route des Acacias,1227,Unknown,46.1898304,6.1306913
9532689417,Uchitomi,Rue du Rhône,1204,Unknown,46.2042165,6.1468672
10979212123,Denner,Unknown,Unknown,Unknown,46.2116064,6.1336732
11046386206,Halle Rive,Unknown,Unknown,Unknown,46.2023701,6.1540233
11098091830,Coop,Unknown,Unknown,Unknown,46.2051111,6.1301743
11770652950,Paquis market,Unknown,Unknown,Unknown,46.2128719,6.1479373
12124115850,Migros,Unknown,Unknown,Unknown,46.2132728,6.1300503
12168887631,Denner,Unknown,Unknown,Unknown,46.1958098,6.1258318
12245021215,ALDI,Unknown,Unknown,Unknown,46.2082258,6.1239162
84962602,Migros Lancy-Onex,Unknown,Unknown,Unknown,46.1881637,6.1106515
1047378215,Aldi,Unknown,Unknown,Unknown,46.212302,6.1340211
1180618754,Coop,Avenue De-Luserna,1203,Unknown,46.2136987,6.1241298
171120996,Spar,Zentrumplatz,8717,Benken SG,47.1982655,9.004162
277204947,Coop,Stockbergstrasse,8854,Siebnen,47.1755809,8.9022254
277204951,Denner,Glarnerstrasse,8854,Siebnen,47.1759674,8.901942
279818318,Volg,Unknown,Unknown,Unknown,47.2023497,8.9418092
281041474,Coop,Obermattstrasse,8805,Richterswil,47.2037134,8.6838242
281442993,Coop,Poststrasse,8805,Richterswil,47.2084598,8.7057527
283199465,Coop,Etzelstrasse,Unknown,Unknown,47.2005652,8.7783749
285967297,Spar,Unknown,Unknown,Unknown,47.1733921,8.4493238
291379304,Coop,Oberer Steisteg,6430,Schwyz,47.0202366,8.651667
323254505,Denner,Sunneblick,6343,Rotkreuz,47.1448936,8.431358
324153785,Volg,Unknown,Unknown,Unknown,47.0383052,8.779794
335780650,Rio Getränkemarkt,Unknown,Unknown,Unknown,47.1359714,8.5845418
345560177,Spar,Unknown,Unknown,Unknown,47.1743372,8.711475
374322535,Coop,Hauptstrasse,6315,Oberägeri,47.1350027,8.6131199
384874978,Denner,Bahnhofplatz,6440,Brunnen,46.999906,8.6089199
389761813,Spar,Unknown,Unknown,Unknown,47.1411144,8.4308215
393982223,Coop,Bundesplatz,6300,Zug,47.171496,8.5145777
429282986,SPAR Supermarkt Wangen,Unknown,Unknown,Unknown,47.189675,8.8965076
436612951,Coop,Bahnhofstrasse,6037,Root,47.1178035,8.391826
459828128,Volg,Hinterhostattstrasse,6376,Emmetten,46.9561006,8.5149349
496145119,Volg,Tanzplatz,6377,Seelisberg,46.9671743,8.5848827
529971961,Migros,Baarerstrasse,6300,Zug,47.1731419,8.5183034
529972279,Coop,Baarerstrasse,6300,Zug,47.1709854,8.5164346
531435952,Coop,Luzernerstrasse,6343,Rotkreuz,47.1406278,8.4271575
564647906,Käsespezialitäten 24/7,Zingelstrasse,6377,Seelisberg,46.9755668,8.5835059
566472206,Denner,Rosengartenstrasse,8805,Richterswil,47.2099754,8.7038152
587741347,Preisig Käse & Wein,Steingass,8805,Richterswil,47.2061955,8.6984518
632708467,Coop,Seehofstrasse,6330,Cham,47.1814359,8.4617688
660174913,Coop,Bahnhofstrasse,6312,Steinhausen,47.1963548,8.4828142
672211749,Lidl,Sagistrasse,Unknown,Baar,47.1850241,8.5178011
800656826,Denner,Heidenbühl,8840,Einsiedeln,47.1309897,8.7436266
800659128,Volg,Zürichstrasse,8840,Einsiedeln,47.1286014,8.7434372
800742061,Landi,Bahnhofstrasse,5643,Sins,47.1870489,8.397358
814693804,Spar,Unknown,Unknown,Unknown,47.1686258,8.5159113
895808079,Volg,Schmalzgrubenstrasse,8842,Unteriberg,47.0597535,8.8023233
895808166,Spar,Oberibergerstrasse,8842,Unteriberg,47.0587594,8.8007297
939538216,Denner,Zugerstrasse,6330,Cham,47.1823722,8.4615913
939538237,Migros,Zugerstrasse,6330,Cham,47.1825379,8.4612037
963198491,Migros,Zugerstrasse,6314,Unterägeri,47.1381682,8.5793078
963198496,Coop,Waldheimstrasse,6314,Unterägeri,47.1378292,8.5812784
991908896,Volg,Unknown,Unknown,Unknown,47.1464245,8.5062225
1053855927,Denner,Baarerstrasse,6300,Zug,47.1732809,8.5171258
1080951354,Volg,Unknown,Unknown,Unknown,47.096447,8.4629726
1139385119,Volg,Dorfstrasse,8825,Hütten,47.1752994,8.6654156
1151988853,Spar,Beckenriederstrasse,6374,Buochs,46.9739266,8.4216419
1151988887,Volg,Kirchweg,6375,Beckenried,46.9668962,8.4738582
1210602981,Volg,Unknown,Unknown,Unknown,47.1922277,8.6445691
1278535198,Migros,Buonaserstrasse,6343,Rotkreuz,47.1413116,8.4287189
1346995360,Coop,Bahnhofstrasse,8832,Wollerau,47.1951635,8.7231329
1347029585,Migros,Roosstrasse,8832,Wollerau,47.1918481,8.721596
1365033216,Dubach,Schützengass,8805,Unknown,47.2061346,8.7052542
1391444035,Lidl,Zürcherstrasse,8852,Unknown,47.1937436,8.8184447
1411316291,Denner,Unknown,Unknown,Unknown,47.0835538,8.4418228
1411316292,Migros,Siegwartstrasse,6403,Unknown,47.0838219,8.441276
1433944987,Spar,Unknown,Unknown,Unknown,47.0645486,8.5235837
1517003750,Aldi,Alte Steinhauserstrasse,6330,Cham,47.1872342,8.4756769
1575815267,Volg,Unknown,Unknown,Unknown,46.9914127,8.5251103
1575842960,Migros,Bahnhofplatz,6440,Brunnen,46.9998738,8.6092318
1592426136,Coop,Eichengasse,6331,Hünenberg,47.1754797,8.4263134
1611482000,Migros,Ennetbürgerstrasse,6374,Buochs,46.9777078,8.4152878
1635306340,VOI,Glarnerstrasse,8854,Siebnen,47.1753504,8.900457
1814667113,Denner Partner,Schufelistrasse,8863,Buttikon SZ,47.173469,8.957314
1819434470,Denner,Zugerstrasse,6312,Steinhausen,47.19185,8.4884315
1823099745,Volg,Unknown,Unknown,Unknown,47.0812005,8.6341717
1845291678,Coop,Luzernerstrasse,5643,Sins,47.190721,8.395948
1853993498,Volg,Stettlistrasse,6383,Dallenwil,46.9323589,8.3906711
1892844610,Dorfladen,Unknown,Unknown,Unknown,46.9391211,8.9986784
1989668095,Coop,Gwattstrasse,8808,Unknown,47.2007179,8.7942008
1989668103,Migros,Gwattstrasse,8808,Pfäffikon,47.2004223,8.7932039
2090983741,Migros,Grabenstrasse,6300,Zug,47.1652582,8.5151305
2118018216,Denner Satellit,Dorfplatz,8852,Altendorf,47.1919808,8.8297452
2118018221,Spar,Churerstrasse,8852,Unknown,47.1927155,8.83079
2329120789,Landi,Gewerbestrasse,6314,Unterägeri,47.1350089,8.5746457
2459705774,Dorfladen Studen,Dörflistrasse,8845,Studen SZ,47.0749722,8.8362408
2549935891,Volg,Unknown,Unknown,Unknown,47.0092601,8.4835526
2570311006,Migros,Feldstrasse,8853,Lachen,47.1916974,8.8551943
2570311007,Coop,Feldstrasse,8853,Lachen,47.1916482,8.8555993
2570311008,Denner,Feldstrasse,8853,Lachen SZ,47.1914915,8.8550816
2577948127,Migros,Unknown,Unknown,Unknown,47.1287297,8.7461406
2623963058,Coop,Poststrasse,6340,Baar,47.1949809,8.5238988
2866713901,Coop,Centralstrasse,6410,Goldau,47.0504061,8.550274
2866812512,Migros,Parkstrasse,6410,Goldau,47.0508444,8.5509558
2993809856,Volg,Unknown,Unknown,Unknown,47.1499097,8.394067
3052505251,Volg,Unknown,Unknown,Unknown,46.9197594,8.9993908
3111679875,Coop,Nähseydi,6374,Buochs,46.9788526,8.4161637
3267887807,Denner,Zugerstrasse,6314,Unterägeri,47.1380972,8.5789018
3510810512,Migros,Mythencenterstrasse,6438,Ibach,47.0154045,8.6458641
3620803915,Aldi,Zugerstrasse,8805,Richterswil,47.2051661,8.7066561
3723824807,Coop,Steinbislin,6423,Seewen,47.032874,8.6281987
3766283804,Coop,Hinterbergstrasse,6318,Walchwil,47.0989037,8.5174634
3847638104,Migros,Bahnhofstrasse,6340,Baar,47.1955485,8.5248613
3849108604,Volg,Vorderi Siten,8816,Hirzel,47.2159706,8.61027
3889694721,Migros,Luzernerstrasse,6353,Weggis,47.0338678,8.4262703
4127520001,Volg,Unknown,Unknown,Unknown,46.9879117,8.72426
4343491253,Coop,Bahnhofstrasse,6440,Brunnen,46.996546,8.6075027
4439292397,Volg,Unknown,Unknown,Unknown,47.1642302,8.5554904
4468784584,Coop,Oberdorfstrasse,6340,Baar,47.1953573,8.5296666
4602150494,Genusshalle,Unknown,Unknown,Unknown,47.1681362,8.726828
5513256743,Denner,Wächlenstrasse,8832,Wollerau,47.1964113,8.7226229
5580617894,Migros,Bahnhofstrasse,6312,Steinhausen,47.1971269,8.4848331
5762808948,Denner Satellit,Sonnenplätzli,6431,Schwyz,47.0206359,8.6567979
5940600385,Volg,Weitblick,6038,Gisikon,47.1258909,8.398747
6566460811,Coop,Kantonsstrasse,8864,Reichenburg,47.167425,8.9799232
6688353408,Alnatura Super Natur Markt,Baarerstrasse,6300,Zug,47.1732982,8.5183472
6810431764,Aldi,Stachelhofstrasse,8854,Siebnen,47.1753518,8.9121709
6931278967,Lidl,Hinterbergstrasse,6330,Cham,47.1878801,8.4777518
7057953966,Aldi,Unknown,Unknown,Unknown,47.1960559,8.530375
7057953967,Denner,Oberdorfstrasse,6340,Baar,47.1957464,8.5299787
7299717750,Denner,Mythencenterstrasse,6438,Ibach,47.0153632,8.6474974
7389830912,Denner Partner,Hofstatt,6422,Steinen,47.0489528,8.6128461
7389830920,Denner,Dorfstrasse,6375,Beckenried,46.9702546,8.4661373
7390289542,Migros,Hertizentrum,6300,Zug,47.1775933,8.5053769
7390289543,Migros,Pfäffikonerstrasse,8834,Schindellegi,47.1757272,8.7130911
7395144121,Coop,Carmelweg,6313,Menzingen,47.1787445,8.5883883
7465426724,Denner,Unknown,Unknown,Unknown,47.2008165,8.7931378
8269204325,Coop,Luzernerstrasse,6353,Weggis,47.0336116,8.4266
9355223423,Spar,Unknown,Unknown,Unknown,47.0278436,8.6320516
9494808348,Migros,Unknown,Unknown,Unknown,47.1725649,8.9688639
9947587529,Lidl,Unknown,Unknown,Unknown,47.0010596,8.6113208
10099037415,Skiverleih Brunni Rental Lodge,Brunnistrasse,8849,Alpthal,47.0426616,8.7039205
10212561008,Migros,Maihölzli,6331,Unknown,47.1749786,8.4276499
10221155424,Licht Natur,Sonneggstrasse,Unknown,Unknown,47.0448173,8.5480754
10272242701,Denner,Unknown,Unknown,Unknown,47.0296794,8.6295711
10899535410,Liquidationen Radikal Liquidations,Bahnhofstrasse,Unknown,Unknown,47.024758,8.6367518
10984293368,Fresh Market,Oberdorfstrasse,6340,Baar,47.1960893,8.5294363
10994650319,Volg,Unknown,Unknown,Unknown,47.1244136,8.4435118
11842208757,Aldi,Unknown,Unknown,Unknown,47.1856994,8.4555761
12088350769,Lidl,Gotthardstrasse,6300,Unknown,47.1720945,8.5176376
12488576193,Coop,Unknown,Unknown,Unknown,47.1991151,8.8103652
23646362,TopCC,Unknown,Unknown,Unknown,47.2131057,8.5610246
25808589,Spar,Glärnischstrasse,8805,Unknown,47.2074656,8.6912604
25808766,Migros,Schützengass,8805,Richterswil,47.2064941,8.7054602
68456966,Coop,Schwanenstrasse,8840,Einsiedeln,47.126874,8.745888
154831418,Aldi,Zugerstrasse,6403,Küssnacht am Rigi,47.1072539,8.4502076
190486168,Spar,Leutschenstrasse,Unknown,Unknown,47.2063967,8.7544008
191364308,Denner,Ufenaustrasse,8807,Freienbach,47.2036364,8.7662247
192463678,Aldi,Gwärbstrasse,6038,Honau,47.1316107,8.4031049
195291147,Aldi,Firststrasse,8835,Feusisberg,47.1898953,8.7400027
204259966,Denner,Parkstrasse,6410,Goldau,47.0503409,8.5487595
204360636,Lidl,Bahnhofstrasse,6423,Seewen SZ,47.0311735,8.6277377
219200737,Lidl,Zürichstrasse,8840,Einsiedeln,47.1383705,8.744911
227197521,Landi,Zugerstrasse,6403,Küssnacht am Rigi,47.0924142,8.448779
256616814,Lidl,Bahnhofstrasse,6454,Flüelen,46.8950505,8.6236555
258502276,Coop,Zürichstrasse,8840,Einsiedeln,47.1325071,8.7451981
282645426,Dorfladen,Untergässli,6461,Isenthal,46.9105489,8.560422
291764709,Spar,Unknown,Unknown,Unknown,46.9727013,8.7668776
295649690,Volg,Alte Gasse,6373,Ennetbürgen,46.9862471,8.4140598
304428934,ALDI,Flüelerstrasse,6460,Altdorf UR,46.8875381,8.6341984
305192595,Volg,Hauptstrasse,6386,Wolfenschiessen,46.9069012,8.3954395
351360503,Volg,Rigistrasse,6353,Weggis,47.0332279,8.4356159
379742182,Coop,Unknown,Unknown,Unknown,47.1734915,8.5155132
385368229,Coop,Bahnhofstrasse,6403,Küssnacht am Rigi,47.0825004,8.4396805
413426444,Volg,Dorfstrasse,6044,Udligenswil,47.0900615,8.400499
609946515,Migros,Hinterbergstrasse,6312,Steinhausen,47.1914752,8.4780578
636383378,Lidl,Zugerstrasse,6403,Küssnacht am Rigi,47.1063274,8.4501761
733978849,ALDI,Gätzlistrasse,6440,Brunnen,47.0033419,8.6203494
737021557,Denner,Hinterbergstrasse,6312,Steinhausen,47.1922513,8.4781429
121994447,Pam,Unknown,Unknown,Unknown,47.545863,7.5836046
243155987,Migros,Burggartenstrasse,4133,Pratteln,47.520631,7.6937067
243155992,CC Prodega,Unknown,Unknown,Unknown,47.5262224,7.6968229
248816158,Coop,Unknown,Unknown,Unknown,47.5265972,7.5725989
266013105,Dorfladen,Unknown,Unknown,Unknown,47.4763679,7.6585305
267761965,Coop,Unknown,Unknown,Unknown,47.5510739,7.5804868
267762044,Migros Partner,Birsigstrasse,4054,Basel,47.5501611,7.5784253
274597962,Coop,Unknown,Unknown,Unknown,47.4935876,7.5934065
274598110,Migros,Herrenweg,4153,Reinach BL,47.4926707,7.5943412
274673564,Coop,Unknown,Unknown,Unknown,47.5466265,7.5649976
274716412,Migros,Bahnhofstrasse,4242,Laufen,47.4200323,7.501762
279806422,Denner,Unknown,Unknown,Unknown,47.4904404,7.5891582
283662654,Migros,Laufenstrasse,4226,Breitenbach,47.4083114,7.542603
284559066,Denner,Unknown,Unknown,Unknown,47.4086995,7.5432606
287465898,Migros,Spitzwaldstrasse,4123,Allschwil,47.5472852,7.5533851
295259613,Coop,Unknown,Unknown,Unknown,47.5062355,7.600033
295262648,Migros,Niederbergstrasse,4153,Reinach BL,47.5024247,7.5960558
298877642,Denner,Unknown,Unknown,Unknown,47.523419,7.6165639
307445281,Volg,Unknown,Unknown,Unknown,47.5577756,7.9047695
323232873,Coop,Unknown,Unknown,Unknown,47.4948197,7.6203554
323233592,Migros,Postplatz,4144,Arlesheim,47.4943127,7.6184992
354837352,Coop,Unknown,Unknown,Unknown,47.4634823,7.8135513
354837353,Treffpunkt,Unknown,Unknown,Unknown,47.4651003,7.8109201
356051827,Coop,Unknown,Unknown,Unknown,47.3936901,7.6203419
364938620,Coop,Unknown,Unknown,Unknown,47.5475478,7.5907574
364939479,Coop,Unknown,Unknown,Unknown,47.5517393,7.5945814
366139633,Migros,Aeschenvorstadt,4051,Basel,47.5526701,7.5927128
370878589,Denner Satellit,Wolfgasse,4415,Lausen,47.472119,7.7594528
372802218,Migros,Kasernenstrasse,4410,Liestal,47.4826186,7.7360487
394819083,Migros,Kaspar Pfeiffer-Strasse,4142,Münchenstein,47.5216609,7.6074542
394819452,Coop,Unknown,Unknown,Unknown,47.5211682,7.6072997
413401527,Coop,Unknown,Unknown,Unknown,47.4538454,7.736472
